0.000000,-0.000000000
0.001000,-0.000000203
0.002000,-0.000000935
0.003000,-0.000000131
0.004000,-0.000002277
0.005000,-0.000000797
0.006000,0.000000798
0.007000,0.000000158
0.008000,-0.000002966
0.009000,-0.000000780
0.010000,-0.000004129
0.011000,-0.000001545
0.012000,0.000004248
0.013000,0.000009710
0.014000,-0.000005705
0.015000,0.000008723
0.016000,-0.000001835
0.017000,0.000005186
0.018000,-0.000000088
0.019000,0.000000288
0.020000,-0.000003325
0.021000,-0.000004305
0.022000,0.000007632
0.023000,0.000011471
0.024000,0.000002481
0.025000,0.000001014
0.026000,0.000000203
0.027000,0.000009867
0.028000,0.000001243
0.029000,0.000004844
0.030000,0.000015186
0.031000,0.000004145
0.032000,0.000000911
0.033000,-0.000001871
0.034000,0.000018558
0.035000,0.000005201
0.036000,0.000007120
0.037000,-0.000000364
0.038000,-0.000006021
0.039000,0.000014517
0.040000,-0.000007407
0.041000,0.000011140
0.042000,-0.000017921
0.043000,-0.000006830
0.044000,-0.000001213
0.045000,0.000002771
0.046000,0.000013667
0.047000,-0.000023830
0.048000,0.000047852
0.049000,0.000013820
0.050000,0.000009490
0.051000,0.000015945
0.052000,-0.000007515
0.053000,-0.000016690
0.054000,0.000018659
0.055000,0.000028861
0.056000,-0.000012388
0.057000,0.000011036
0.058000,0.000011969
0.059000,0.000009966
0.060000,0.000017998
0.061000,-0.000012274
0.062000,0.000030417
0.063000,0.000007271
0.064000,0.000009545
0.065000,0.000035232
0.066000,0.000012720
0.067000,0.000021435
0.068000,-0.000001569
0.069000,-0.000002406
0.070000,0.000015743
0.071000,0.000039572
0.072000,-0.000015461
0.073000,0.000037224
0.074000,-0.000012334
0.075000,0.000008205
0.076000,0.000008433
0.077000,-0.000002072
0.078000,-0.000011901
0.079000,-0.000014449
0.080000,-0.000019522
0.081000,0.000022863
0.082000,0.000028963
0.083000,0.000063724
0.084000,0.000028035
0.085000,0.000009347
0.086000,0.000039620
0.087000,-0.000026911
0.088000,0.000023700
0.089000,0.000008125
0.090000,0.000018403
0.091000,0.000034520
0.092000,0.000057201
0.093000,-0.000016417
0.094000,0.000028496
0.095000,0.000052333
0.096000,0.000070915
0.097000,0.000049185
0.098000,0.000015496
0.099000,0.000018557
0.100000,0.000041171
0.101000,0.000073917
0.102000,0.000049103
0.103000,-0.000018999
0.104000,0.000043643
0.105000,0.000019585
0.106000,-0.000028248
0.107000,-0.000001473
0.108000,-0.000004596
0.109000,-0.000014710
0.110000,0.000099620
0.111000,0.000021568
0.112000,0.000027292
0.113000,0.000058156
0.114000,-0.000009287
0.115000,0.000021603
0.116000,-0.000003875
0.117000,0.000052894
0.118000,0.000030848
0.119000,0.000090015
0.120000,0.000015252
0.121000,0.000062553
0.122000,-0.000018483
0.123000,0.000058336
0.124000,0.000069495
0.125000,0.000034307
0.126000,0.000017669
0.127000,0.000033776
0.128000,0.000057073
0.129000,0.000072404
0.130000,0.000100241
0.131000,0.000100925
0.132000,-0.000023497
0.133000,0.000084139
0.134000,0.000051386
0.135000,0.000105877
0.136000,0.000043711
0.137000,0.000019842
0.138000,0.000032994
0.139000,0.000010654
0.140000,-0.000001286
0.141000,0.000031910
0.142000,0.000057193
0.143000,0.000074621
0.144000,0.000046242
0.145000,0.000060380
0.146000,0.000062458
0.147000,0.000131304
0.148000,0.000073440
0.149000,0.000128073
0.150000,0.000167911
0.151000,0.000086799
0.152000,0.000028904
0.153000,0.000136978
0.154000,0.000009543
0.155000,0.000043726
0.156000,0.000008361
0.157000,0.000074492
0.158000,0.000109849
0.159000,0.000161019
0.160000,0.000109146
0.161000,0.000085098
0.162000,0.000080854
0.163000,0.000054568
0.164000,0.000044618
0.165000,0.000137553
0.166000,0.000081877
0.167000,0.000125752
0.168000,0.000068203
0.169000,0.000193949
0.170000,0.000114330
0.171000,0.000106505
0.172000,0.000167747
0.173000,0.000171237
0.174000,0.000044344
0.175000,0.000008162
0.176000,0.000051276
0.177000,0.000079283
0.178000,0.000109878
0.179000,0.000015298
0.180000,0.000148584
0.181000,0.000046172
0.182000,0.000086785
0.183000,0.000101821
0.184000,0.000053673
0.185000,0.000059989
0.186000,0.000030435
0.187000,0.000152417
0.188000,0.000134587
0.189000,0.000075809
0.190000,0.000101427
0.191000,0.000173537
0.192000,0.000158282
0.193000,0.000168140
0.194000,0.000107352
0.195000,0.000119154
0.196000,0.000072913
0.197000,0.000095137
0.198000,0.000062105
0.199000,0.000108356
0.200000,0.000166161
0.201000,0.000134419
0.202000,0.000077193
0.203000,0.000019222
0.204000,0.000065983
0.205000,0.000238999
0.206000,0.000204477
0.207000,0.000083525
0.208000,0.000135680
0.209000,0.000182655
0.210000,0.000176323
0.211000,0.000146650
0.212000,0.000184188
0.213000,0.000260785
0.214000,0.000194412
0.215000,0.000139360
0.216000,0.000181247
0.217000,0.000068417
0.218000,0.000144115
0.219000,0.000169277
0.220000,0.000105258
0.221000,0.000159047
0.222000,0.000220216
0.223000,0.000161046
0.224000,0.000140463
0.225000,0.000129855
0.226000,0.000169781
0.227000,0.000104989
0.228000,0.000190720
0.229000,0.000151193
0.230000,0.000158853
0.231000,0.000162085
0.232000,0.000122767
0.233000,0.000142509
0.234000,0.000141606
0.235000,0.000105545
0.236000,0.000182016
0.237000,0.000219947
0.238000,0.000339991
0.239000,0.000260807
0.240000,0.000140476
0.241000,0.000238006
0.242000,0.000174565
0.243000,0.000229692
0.244000,0.000197246
0.245000,0.000077776
0.246000,0.000199682
0.247000,0.000236155
0.248000,0.000309042
